Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Construction Started,Wooden Shelter (Core Shelter),Half Concrete (Core Shelter),Core Shelter PDM,Relocation Beneficiaries Selected,Relocation Completed,Relocation PDM,Training- Skilled Labour
082600000,082616000,082616006,ICRC,Eastern Samar,Mercedes,Cabunga-an,,7/25/14,,,,,,,,,1,22,,,,,,
082600000,082616000,082616007,ICRC,Eastern Samar,Mercedes,Cambante,,6/20/14,,,,,,,,54,4,1,,,,,,
082600000,082616000,082616007,ICRC,Eastern Samar,Mercedes,Cambante,,7/4/14,,,,,,,,,4,7,,,,,,
082600000,082616000,082616007,ICRC,Eastern Samar,Mercedes,Cambante,,7/25/14,,,,,,,,,14,23,,,,,,
082600000,082616000,082616013,ICRC,Eastern Samar,Mercedes,Palamrag (Cabiliri-an),,6/20/14,,,,,,,,84,,,,,,,,
082600000,082616000,082616013,ICRC,Eastern Samar,Mercedes,Palamrag (Cabiliri-an),,7/4/14,,,,,,,,,2,,,,,,,
082600000,082616000,082616013,ICRC,Eastern Samar,Mercedes,Palamrag (Cabiliri-an),,7/25/14,,,,,,,,,3,9,,,,,,
082600000,082616000,082616011,ICRC,Eastern Samar,Mercedes,San Jose,,6/20/14,,,,,,,,46,4,5,,,,,,
082600000,082616000,082616011,ICRC,Eastern Samar,Mercedes,San Jose,,7/4/14,,,,,,,,,6,10,,,,,,
082600000,082616000,082616011,ICRC,Eastern Samar,Mercedes,San Jose,,7/25/14,,,,,,,,,,21,,,,,,
082600000,082616000,082616016,ICRC,Eastern Samar,Mercedes,San Roque,,6/20/14,,,,,,,,50,1,2,,,,,,
082600000,082616000,082616016,ICRC,Eastern Samar,Mercedes,San Roque,,7/4/14,,,,,,,,,4,6,,,,,,
082600000,082616000,082616016,ICRC,Eastern Samar,Mercedes,San Roque,,7/25/14,,,,,,,,,10,11,,,,,,
082600000,082616000,082616012,ICRC,Eastern Samar,Mercedes,Sung-an,,6/20/14,,,,,,,,72,,1,,,,,,
082600000,082616000,082616012,ICRC,Eastern Samar,Mercedes,Sung-an,,7/4/14,,,,,,,,,,8,,,,,,
082600000,082616000,082616012,ICRC,Eastern Samar,Mercedes,Sung-an,,7/25/14,,,,,,,,,11,22,,,,,,
082600000,082618000,082618001,ICRC,Eastern Samar,Quinapondan,Anislag,,6/20/14,,,,,,,,69,1,1,,,,,,
082600000,082618000,082618001,ICRC,Eastern Samar,Quinapondan,Anislag,,7/4/14,,,,,,,,,6,8,,,,,,
082600000,082618000,082618001,ICRC,Eastern Samar,Quinapondan,Anislag,,7/25/14,,,,,,,,8,6,28,,,,,,
082600000,082618000,082618024,ICRC,Eastern Samar,Quinapondan,Barangay No. 6 (Pob.),,6/20/14,,,,,,,,59,,11,,,,,,
082600000,082618000,082618024,ICRC,Eastern Samar,Quinapondan,Barangay No. 6 (Pob.),,7/4/14,,,,,,,,,,18,,,,,,
082600000,082618000,082618024,ICRC,Eastern Samar,Quinapondan,Barangay No. 6 (Pob.),,7/25/14,,,,,,,,19,3,27,,,,,,
082600000,082618000,082618025,ICRC,Eastern Samar,Quinapondan,Barangay No. 7 (Pob.),,6/20/14,,,,,,,,111,,9,,,,,,
082600000,082618000,082618025,ICRC,Eastern Samar,Quinapondan,Barangay No. 7 (Pob.),,7/4/14,,,,,,,,,,22,,,,,,
082600000,082618000,082618025,ICRC,Eastern Samar,Quinapondan,Barangay No. 7 (Pob.),,7/25/14,,,,,,,,,4,33,,,,,,
082600000,082618000,082618011,ICRC,Eastern Samar,Quinapondan,Cambilla,,6/20/14,,,,,,,,53,10,2,,,,,,
082600000,082618000,082618011,ICRC,Eastern Samar,Quinapondan,Cambilla,,7/25/14,,,,,,,,,5,24,,,,,,
082600000,082618000,082618012,ICRC,Eastern Samar,Quinapondan,Cantenio,,6/20/14,,,,,,,,29,,1,,,,,,
082600000,082618000,082618012,ICRC,Eastern Samar,Quinapondan,Cantenio,,7/4/14,,,,,,,,,,8,,,,,,
082600000,082618000,082618012,ICRC,Eastern Samar,Quinapondan,Cantenio,,7/25/14,,,,,,,,,2,10,,,,,,
082600000,082618000,#N/A,ICRC,Eastern Samar,Quinapondan,Mabini,,6/20/14,,,,,,,,32,,18,,,,,,
082600000,082618000,#N/A,ICRC,Eastern Samar,Quinapondan,Mabini,,7/4/14,,,,,,,,,,8,,,,,,
082600000,082618000,#N/A,ICRC,Eastern Samar,Quinapondan,Mabini,,7/25/14,,,,,,,,,1,5,,,,,,
082600000,082618000,082618014,ICRC,Eastern Samar,Quinapondan,Naga,,6/20/14,,,,,,,,,,22,,,,,,
082600000,082618000,082618014,ICRC,Eastern Samar,Quinapondan,Naga,,7/4/14,,,,,,,,46,,18,,,,,,
082600000,082618000,082618014,ICRC,Eastern Samar,Quinapondan,Naga,,7/25/14,,,,,,,,13,,6,,,,,,
082600000,082618000,082618022,ICRC,Eastern Samar,Quinapondan,Palactad (Valley),,6/20/14,,,,,,,,64,,12,,,,,,
082600000,082618000,082618022,ICRC,Eastern Samar,Quinapondan,Palactad (Valley),,7/4/14,,,,,,,,,,16,,,,,,
082600000,082618000,082618022,ICRC,Eastern Samar,Quinapondan,Palactad (Valley),,7/25/14,,,,,,,,9,5,31,,,,,,
082600000,082619000,082619002,ICRC,Eastern Samar,Salcedo,Alog,,6/20/14,,,,,,,,20,3,1,,,,,,
082600000,082619000,082619002,ICRC,Eastern Samar,Salcedo,Alog,,7/4/14,,,,,,,,,,6,,,,,,
082600000,082619000,082619002,ICRC,Eastern Samar,Salcedo,Alog,,7/25/14,,,,,,,,,,17,,,,,,
082600000,082619000,082619023,ICRC,Eastern Samar,Salcedo,Cagaut,,6/20/14,,,,,,,,79,12,31,,,,,,
082600000,082619000,082619023,ICRC,Eastern Samar,Salcedo,Cagaut,,7/4/14,,,,,,,,,,15,,,,,,
082600000,082619000,082619023,ICRC,Eastern Samar,Salcedo,Cagaut,,7/25/14,,,,,,,,,,19,,,,,,
082600000,082619000,082619026,ICRC,Eastern Samar,Salcedo,Carapdapan,,6/20/14,,,,,,,,35,,4,,,,,,
082600000,082619000,082619026,ICRC,Eastern Samar,Salcedo,Carapdapan,,7/4/14,,,,,,,,,,11,,,,,,
082600000,082619000,082619026,ICRC,Eastern Samar,Salcedo,Carapdapan,,7/25/14,,,,,,,,,5,12,,,,,,
082600000,082619000,082619028,ICRC,Eastern Samar,Salcedo,Casili-on,,6/20/14,,,,,,,,75,7,11,,,,,,
082600000,082619000,082619028,ICRC,Eastern Samar,Salcedo,Casili-on,,7/4/14,,,,,,,,,6,8,,,,,,
082600000,082619000,082619028,ICRC,Eastern Samar,Salcedo,Casili-on,,7/25/14,,,,,,,,,5,33,,,,,,
082600000,082619000,082619033,ICRC,Eastern Samar,Salcedo,Maliwaliw,,6/20/14,,,,,,,,58,1,,,,,,,
082600000,082619000,082619033,ICRC,Eastern Samar,Salcedo,Maliwaliw,,41824,,,,,,,,,1,3,,,,,,
082600000,082619000,082619033,ICRC,Eastern Samar,Salcedo,Maliwaliw,,41845,,,,,,,,,1,4,,,,,,
082600000,082619000,082619035,ICRC,Eastern Samar,Salcedo,Matarinao,,41810,,,,,,,,70,,,,,,,,
082600000,082619000,082619035,ICRC,Eastern Samar,Salcedo,Matarinao,,41824,,,,,,,,,6,1,,,,,,
082600000,082619000,082619035,ICRC,Eastern Samar,Salcedo,Matarinao,,41845,,,,,,,,,5,13,,,,,,
082600000,082619000,082619037,ICRC,Eastern Samar,Salcedo,Naparaan,,41810,,,,,,,,167,9,1,,,,,,
082600000,082619000,082619037,ICRC,Eastern Samar,Salcedo,Naparaan,,41824,,,,,,,,,5,9,,,,,,
082600000,082619000,082619037,ICRC,Eastern Samar,Salcedo,Naparaan,,41845,,,,,,,,,,39,,,,,,
082600000,082619000,082619046,ICRC,Eastern Samar,Salcedo,San Roque (Bugay),,41810,,,,,,,,35,3,2,,,,,,
082600000,082619000,082619046,ICRC,Eastern Samar,Salcedo,San Roque (Bugay),,41824,,,,,,,,,,5,,,,,,
082600000,082619000,082619046,ICRC,Eastern Samar,Salcedo,San Roque (Bugay),,41845,,,,,,,,,,10,,,,,,
082600000,082619000,082619041,ICRC,Eastern Samar,Salcedo,Seguinon,,41810,,,,,,,,33,,3,,,,,,
082600000,082619000,082619041,ICRC,Eastern Samar,Salcedo,Seguinon,,41824,,,,,,,,,1,8,,,,,,
082600000,082619000,082619041,ICRC,Eastern Samar,Salcedo,Seguinon,,41845,,,,,,,,,2,18,,,,,,
082600000,082619000,082619049,ICRC,Eastern Samar,Salcedo,Tacla-on,,41810,,,,,,,,54,,8,,,,,,
082600000,082619000,082619049,ICRC,Eastern Samar,Salcedo,Tacla-on,,41824,,,,,,,,,,15,,,,,,
082600000,082619000,082619049,ICRC,Eastern Samar,Salcedo,Tacla-on,,41845,,,,,,,,,15,22,,,,,,
082600000,082619000,082619050,ICRC,Eastern Samar,Salcedo,Tagbacan,,41810,,,,,,,,58,5,4,,,,,,
082600000,082619000,082619050,ICRC,Eastern Samar,Salcedo,Tagbacan,,41824,,,,,,,,,5,9,,,,,,
082600000,082619000,082619050,ICRC,Eastern Samar,Salcedo,Tagbacan,,41845,,,,,,,,,,27,,,,,,
082600000,082619000,082619052,ICRC,Eastern Samar,Salcedo,Talangdawan,,41810,,,,,,,,35,,13,,,,,,
082600000,082619000,082619052,ICRC,Eastern Samar,Salcedo,Talangdawan,,41824,,,,,,,,,,9,,,,,,
082600000,082619000,082619052,ICRC,Eastern Samar,Salcedo,Talangdawan,,41845,,,,,,,,,,13,,,,,,
063000000,#N/A,#N/A,British Red Cross,Iloilo,,,,41841,,,,,,,,,,3,,,,,,
083700000,083706000,083706006,IFRC,Leyte,Barugo,Bukid,,41823,,,,,,,,83,,,,,,,,
083700000,083706000,083706006,IFRC,Leyte,Barugo,Bukid,,41828,77,,,77,,,,,,,,,,,,
083700000,083706000,083706006,IFRC,Leyte,Barugo,Bukid,,41831,,57,,,,,,,,,,,,,,
083700000,083706000,083706007,IFRC,Leyte,Barugo,Bulod,,41823,,,,,,,,24,,,5,,,,,
083700000,083706000,083706007,IFRC,Leyte,Barugo,Bulod,,41827,33,,,33,,,,,,,,,,,,
083700000,083706000,083706007,IFRC,Leyte,Barugo,Bulod,,41831,,26,,,,,,,,,,,,,,
083700000,083706000,083706008,IFRC,Leyte,Barugo,Busay,,41823,,,,,,,,28,,,,,,,,
083700000,083706000,083706008,IFRC,Leyte,Barugo,Busay,,41828,58,,,58,,,,,,,,,,,,
083700000,083706000,083706008,IFRC,Leyte,Barugo,Busay,,41831,,57,,,,,,,,,,,,,,
083700000,083706000,083706036,IFRC,Leyte,Barugo,Cabarasan,,41823,,,,,,,,30,,,,,,,,
083700000,083706000,083706036,IFRC,Leyte,Barugo,Cabarasan,,41828,60,,,60,,,,,,,,,,,,
083700000,083706000,083706036,IFRC,Leyte,Barugo,Cabarasan,,41831,,48,,,,,,,,,,,,,,
083700000,083706000,083706010,IFRC,Leyte,Barugo,Calingcaguing,,41823,,,,,,,,52,,,,,,,,
083700000,083706000,083706010,IFRC,Leyte,Barugo,Calingcaguing,,41828,57,,,57,,,,,,,,,,,,
083700000,083706000,083706010,IFRC,Leyte,Barugo,Calingcaguing,,41831,,51,,,,,,,,,,,,,,
083700000,083706000,083706011,IFRC,Leyte,Barugo,Can-isak,,41823,,,,,,,,40,,,,,,,,
083700000,083706000,083706011,IFRC,Leyte,Barugo,Can-isak,,41827,18,,,18,,,,,,,,,,,,
083700000,083706000,083706011,IFRC,Leyte,Barugo,Can-isak,,41831,,9,,,,,,,,,,,,,,
083700000,083706000,083706012,IFRC,Leyte,Barugo,Canomantag,,41823,,,,,,,,15,,,,,,,,
083700000,083706000,083706012,IFRC,Leyte,Barugo,Canomantag,,41828,48,,,48,,,,,,,,,,,,
083700000,083706000,083706012,IFRC,Leyte,Barugo,Canomantag,,41831,,42,,,,,,,,,,,,,,
083700000,083706000,083706037,IFRC,Leyte,Barugo,Cuta,,41823,,,,,,,,22,,,,,,,,
083700000,083706000,083706037,IFRC,Leyte,Barugo,Cuta,,41827,31,,,31,,,,,,,,,,,,
083700000,083706000,083706037,IFRC,Leyte,Barugo,Cuta,,41831,,25,,,,,,,,,,,,,,
083700000,083706000,083706014,IFRC,Leyte,Barugo,Guindaohan,,41823,,,,,,,,51,,,,,,,,
083700000,083706000,083706014,IFRC,Leyte,Barugo,Guindaohan,,41827,48,,,48,,,,,,,,,,,,
083700000,083706000,083706014,IFRC,Leyte,Barugo,Guindaohan,,41831,,40,,,,,,,,,,,,,,
083700000,083706000,083706015,IFRC,Leyte,Barugo,Hiagsam,,41823,,,,,,,,9,,,,,,,,
083700000,083706000,083706015,IFRC,Leyte,Barugo,Hiagsam,,41827,17,,,17,,,,,,,,,,,,
083700000,083706000,083706015,IFRC,Leyte,Barugo,Hiagsam,,41831,,11,,,,,,,,,,,,,,
083700000,083706000,083706016,IFRC,Leyte,Barugo,Hilaba,,41823,,,,,,,,45,,,,,,,,
083700000,083706000,083706016,IFRC,Leyte,Barugo,Hilaba,,41827,54,,,54,,,,,,,,,,,,
083700000,083706000,083706016,IFRC,Leyte,Barugo,Hilaba,,41831,,48,,,,,,,,,,,,,,
083700000,083706000,083706017,IFRC,Leyte,Barugo,Hinugayan,,41823,,,,,,,,8,,,,,,,,
083700000,083706000,083706017,IFRC,Leyte,Barugo,Hinugayan,,41827,29,,,29,,,,,,,,,,,,
083700000,083706000,083706017,IFRC,Leyte,Barugo,Hinugayan,,41831,,25,,,,,,,,,,,,,,
083700000,083706000,083706020,IFRC,Leyte,Barugo,Minuswang,,41823,,,,,,,,33,,,,,,,,
083700000,083706000,083706020,IFRC,Leyte,Barugo,Minuswang,,41828,73,,,73,,,,,,,,,,,,
083700000,083706000,083706020,IFRC,Leyte,Barugo,Minuswang,,41831,,69,,,,,,,,,,,,,,
083700000,083706000,083706021,IFRC,Leyte,Barugo,Pikas,,41823,,,,,,,,52,,,,,,,,
083700000,083706000,083706021,IFRC,Leyte,Barugo,Pikas,,41828,69,,,69,,,,,,,,,,,,
083700000,083706000,083706021,IFRC,Leyte,Barugo,Pikas,,41831,,56,,,,,,,,,,,,,,
083700000,083706000,083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41823,,,,,,,,10,,,,,,,,
083700000,083706000,083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41827,40,,,40,,,,,,,,,,,,
083700000,083706000,083706023,IFRC,Leyte,Barugo,Poblacion Dist. I,,41831,,29,,,,,,,,,,,,,,
083700000,083706000,083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41823,,,,,,,,8,,,,,,,,
083700000,083706000,083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41827,12,,,12,,,,,,,,,,,,
083700000,083706000,083706027,IFRC,Leyte,Barugo,Poblacion Dist. V,,41831,,12,,,,,,,,,,,,,,
083700000,083706000,083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41823,,,,,,,,36,,,,,,,,
083700000,083706000,083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41827,55,,,55,,,,,,,,,,,,
083700000,083706000,083706028,IFRC,Leyte,Barugo,Poblacion Dist. VI (New Road),,41831,,51,,,,,,,,,,,,,,
083700000,083706000,083706033,IFRC,Leyte,Barugo,Santa Rosa,,41823,,,,,,,,39,,,,,,,,
083700000,083706000,083706033,IFRC,Leyte,Barugo,Santa Rosa,,41827,87,,,87,,,,,,,,,,,,
083700000,083706000,083706033,IFRC,Leyte,Barugo,Santa Rosa,,41831,,72,,,,,,,,,,,,,,
083700000,083706000,083706034,IFRC,Leyte,Barugo,Santarin,,41823,,,,,,,,33,,,,,,,,
083700000,083706000,083706034,IFRC,Leyte,Barugo,Santarin,,41828,85,,,85,,,,,,,,,,,,
083700000,083706000,083706034,IFRC,Leyte,Barugo,Santarin,,41831,,70,,,,,,,,,,,,,,
083700000,083706000,083706035,IFRC,Leyte,Barugo,Tutug-an,,41823,,,,,,,,43,,,,,,,,
083700000,083706000,083706035,IFRC,Leyte,Barugo,Tutug-an,,41828,22,,,22,,,,,,,,,,,,
083700000,083706000,083706035,IFRC,Leyte,Barugo,Tutug-an,,41831,,14,,,,,,,,,,,,,,
083700000,083718000,083718004,German Red Cross,Leyte,Dulag,Batug,,41813,5,,,,,,,,,,,,,,,
083700000,083718000,083718008,German Red Cross,Leyte,Dulag,Cabato-an,,41789,6,3,,3,,,,14,1,13,,,,,,
083700000,083718000,083718026,German Red Cross,Leyte,Dulag,Catmonan (Pob.),,41789,62,,,61,,,,,,,,,,,,
083700000,083718000,083718026,German Red Cross,Leyte,Dulag,Catmonan (Pob.),,41813,,61,,,,,,,,,,,,,,
083700000,083718000,083718019,German Red Cross,Leyte,Dulag,Luan,,41789,94,,,93,,,,,,,,,,,,
083700000,083718000,083718019,German Red Cross,Leyte,Dulag,Luan,,41813,,93,,,,,,18,,7,,,,,,
083700000,083718000,083718034,German Red Cross,Leyte,Dulag,Rizal,,41813,131,126,,131,,,,246,,10,,,,,,
083700000,083718000,083718032,German Red Cross,Leyte,Dulag,Sungi (Pob.),,41813,119,124,,119,,,,1,,1,,,,,,
083700000,083718000,083718044,German Red Cross,Leyte,Dulag,Tabu,,41789,88,,,88,,,,64,,,,,,,,
083700000,083718000,083718044,German Red Cross,Leyte,Dulag,Tabu,,41813,,88,,,,,,,11,10,,,,,,
083700000,083722000,083722007,Netherlands Red Cross,Leyte,Isabel,Can-andan,,41809,78,,,,,,,14,,,,,,,,
083700000,083722000,083722008,Netherlands Red Cross,Leyte,Isabel,Cangag,,41813,171,,,,,,,30,,,,,,,,
083700000,083722000,083722017,Netherlands Red Cross,Leyte,Isabel,Puting Bato,,41813,159,,,,,,,32,1,,,,,,,
083700000,083725000,083725002,German Red Cross,Leyte,Julita,Anibong,,41813,98,98,,98,,,,63,,,,,,,,
083700000,083725000,083725005,German Red Cross,Leyte,Julita,Bongdo,,41813,61,61,,61,,,,,,,,,,,,
083700000,083725000,083725015,German Red Cross,Leyte,Julita,Hindang,,41813,45,45,,45,,,,91,,,,,,,,
083700000,083725000,083725018,German Red Cross,Leyte,Julita,Poblacion District I,,41813,,,,,,,,1,,1,,,,,,
083700000,083725000,083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41813,46,46,,46,,,,84,,,,,,,,
083700000,083736000,083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,,41813,146,,,,,,,39,,,,,,,,
083700000,083736000,083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41810,139,,,,,,,30,,,,,,,,
083700000,083736000,083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41810,63,,,,,,,22,,,,,,,,
083700000,083736000,083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41810,87,,,,,,,52,,,,,,,,
083700000,083746000,083746006,IFRC,Leyte,Tabontabon,Capahuan,,41813,84,,,,,,,,,,12,,,,,49
083700000,083746000,083746006,IFRC,Leyte,Tabontabon,Capahuan,,41839,,,,,,,,,89,,87,,,,,
083700000,083746000,083746016,IFRC,Leyte,Tabontabon,District IV Pob. (Macarthur),,41839,,,,,,,,,39,,,,,,,
083700000,083746000,083746010,IFRC,Leyte,Tabontabon,Mering,,41814,142,,,,,,,,,,20,,,,,56
083700000,083746000,083746010,IFRC,Leyte,Tabontabon,Mering,,41839,,,,,,,,,140,,117,,,,,
083700000,083747000,083747127,AusAID,Leyte,Tacloban City (Capital),Barangay 93 (Bagacay),,,,,,,,,,100,,,,,,,,
083700000,083749000,#N/A,Spanish Red Cross,Leyte,Tolosa,,,41839,,,,,,,,,,,15,,,,,
086000000,086002000,086002001,Spanish Red Cross,Samar (Western Samar),Basey,Amandayehan,,41832,,,,,,,,145,,5,,,,,,
086000000,086002000,086002001,Spanish Red Cross,Samar (Western Samar),Basey,Amandayehan,,41845,,,,,,,,,,5,,,,,,
086000000,086002000,086002001,Spanish Red Cross,Samar (Western Samar),Basey,Amandayehan,,41849,,,,,,,,,8,6,,,,,,
086000000,086002000,086002002,Spanish Red Cross,Samar (Western Samar),Basey,Anglit,,41800,18,18,,,,,,52,,2,,,,,,
086000000,086002000,086002002,Spanish Red Cross,Samar (Western Samar),Basey,Anglit,,41829,,,,,,,,,,4,,,,,,
086000000,086002000,086002002,Spanish Red Cross,Samar (Western Samar),Basey,Anglit,,41830,,,,,,,,,,3,,,,,,
086000000,086002000,086002002,Spanish Red Cross,Samar (Western Samar),Basey,Anglit,,41849,,,,,,,,,8,,,,,,,
086000000,086002000,086002003,Spanish Red Cross,Samar (Western Samar),Basey,Bacubac,,41793,,,,,,,,,,15,,,,,,
086000000,086002000,086002003,Spanish Red Cross,Samar (Western Samar),Basey,Bacubac,,41816,,,,,,,,53,,16,,,,,,
086000000,086002000,086002003,Spanish Red Cross,Samar (Western Samar),Basey,Bacubac,,41845,,,,,,,,,,10,,,,,,
086000000,086002000,086002003,Spanish Red Cross,Samar (Western Samar),Basey,Bacubac,,41848,,,,,,,,,27,7,,,,,,
086000000,086002000,#N/A,Spanish Red Cross,Samar (Western Samar),Basey,Balud,,41824,,,,,,,,,,10,,,,,,
086000000,086002000,#N/A,Spanish Red Cross,Samar (Western Samar),Basey,Balud,,41848,,,,,,,,,7,2,,,,,,
086000000,086002000,086002005,Spanish Red Cross,Samar (Western Samar),Basey,Basiao,,41804,,23,,,,,,136,,4,,,,,,
086000000,086002000,086002005,Spanish Red Cross,Samar (Western Samar),Basey,Basiao,,41849,,,,,,,,,,7,,,,,,
086000000,086002000,086002051,Spanish Red Cross,Samar (Western Samar),Basey,Binongtu-an,,41800,,,,,,,,27,,10,,,,,,
086000000,086002000,086002051,Spanish Red Cross,Samar (Western Samar),Basey,Binongtu-an,,41807,,,,,,,,,,26,,,,,,
086000000,086002000,086002051,Spanish Red Cross,Samar (Western Samar),Basey,Binongtu-an,,41846,,,,,,,,,,3,,,,,,
086000000,086002000,086002051,Spanish Red Cross,Samar (Western Samar),Basey,Binongtu-an,,41848,,,,,,,,,2,3,,,,,,
086000000,086002000,086002018,Spanish Red Cross,Samar (Western Samar),Basey,Iba,,41800,,37,,,,,,47,,2,,,,,,
086000000,086002000,086002018,Spanish Red Cross,Samar (Western Samar),Basey,Iba,,41823,,,,,,,,,,8,,,,,,
086000000,086002000,086002018,Spanish Red Cross,Samar (Western Samar),Basey,Iba,,41825,,,,,,,,,,1,,,,,,
086000000,086002000,086002018,Spanish Red Cross,Samar (Western Samar),Basey,Iba,,41843,,,,,,,,,9,9,,,,,,
086000000,086002000,086002023,Spanish Red Cross,Samar (Western Samar),Basey,Magallanes,,41792,,,,,,,,95,,5,,,,,,
086000000,086002000,086002023,Spanish Red Cross,Samar (Western Samar),Basey,Magallanes,,41813,,,,,,,,,,12,,,,,,
086000000,086002000,086002023,Spanish Red Cross,Samar (Western Samar),Basey,Magallanes,,41824,,,,,,,,,,12,,,,,,
086000000,086002000,086002023,Spanish Red Cross,Samar (Western Samar),Basey,Magallanes,,41838,,,,,,,,,,12,,,,,,
086000000,086002000,086002023,Spanish Red Cross,Samar (Western Samar),Basey,Magallanes,,41848,,,,,,,,,4,7,,,,,,
086000000,086002000,086002045,Spanish Red Cross,Samar (Western Samar),Basey,Serum,,41802,,,,,,,,110,,5,,,,,,
086000000,086002000,086002045,Spanish Red Cross,Samar (Western Samar),Basey,Serum,,41838,,,,,,,,,,1,,,,,,
086000000,086002000,086002045,Spanish Red Cross,Samar (Western Samar),Basey,Serum,,41839,,,,,,,,,,3,,,,,,
086000000,086002000,086002045,Spanish Red Cross,Samar (Western Samar),Basey,Serum,,41845,,,,,,,,,,10,,,,,,
086000000,086002000,086002045,Spanish Red Cross,Samar (Western Samar),Basey,Serum,,41848,,,,,,,,,8,8,,,,,,
086000000,086002000,086002046,Spanish Red Cross,Samar (Western Samar),Basey,Sugca,,41845,,,,,,,,,,1,,,,,,
086000000,086002000,086002046,Spanish Red Cross,Samar (Western Samar),Basey,Sugca,,41849,,,,,,,,,3,1,,,,,,
086000000,086002000,086002049,Spanish Red Cross,Samar (Western Samar),Basey,Tingib,,41808,,,,,,,,179,,5,,,,,,
086000000,086002000,086002049,Spanish Red Cross,Samar (Western Samar),Basey,Tingib,,41820,,,,,,,,,,12,,,,,,
086000000,086002000,086002049,Spanish Red Cross,Samar (Western Samar),Basey,Tingib,,41838,,,,,,,,,,4,,,,,,
086000000,086002000,086002049,Spanish Red Cross,Samar (Western Samar),Basey,Tingib,,41845,,,,,,,,,,5,,,,,,
086000000,086002000,086002049,Spanish Red Cross,Samar (Western Samar),Basey,Tingib,,41849,,,,,,,,,2,4,,,,,,
086000000,086010000,#N/A,Spanish Red Cross,Samar (Western Samar),Marabut,Balud,,41806,,,,,,,,149,,4,,,,,,
086000000,086010000,086010016,Spanish Red Cross,Samar (Western Samar),Marabut,Binukyahan,,41794,,,,,,,,66,,2,,,,,,
086000000,086010000,086010016,Spanish Red Cross,Samar (Western Samar),Marabut,Binukyahan,,41843,,,,,,,,,6,,,,,,,
086000000,086010000,086010002,Spanish Red Cross,Samar (Western Samar),Marabut,Caluwayan,,41806,,20,,,,,,115,,4,,,,,,
086000000,086010000,086010002,Spanish Red Cross,Samar (Western Samar),Marabut,Caluwayan,,41843,,,,,,,,,2,5,,,,,,
086000000,086010000,086010010,Spanish Red Cross,Samar (Western Samar),Marabut,Catato Pob. (Dist. I),,41851,,,,,,,,,6,,,,,,,
086000000,086010000,086010005,Spanish Red Cross,Samar (Western Samar),Marabut,Legaspi,,41806,,,,,,,,76,,3,,,,,,
086000000,086010000,086010006,Spanish Red Cross,Samar (Western Samar),Marabut,Logero,,41851,,,,,,,,,13,7,,,,,,
086000000,086010000,086010020,Spanish Red Cross,Samar (Western Samar),Marabut,Odoc,,41802,,,,,,,,22,,5,,,,,,
086000000,086010000,086010020,Spanish Red Cross,Samar (Western Samar),Marabut,Odoc,,41838,,,,,,,,,,5,,,,,,
086000000,086010000,086010021,Spanish Red Cross,Samar (Western Samar),Marabut,Panan-awan,,41851,,,,,,,,,4,13,,,,,,
086000000,086010000,086010008,Spanish Red Cross,Samar (Western Samar),Marabut,Pinalanga,,41851,,,,,,,,,5,13,,,,,,
086000000,086010000,086010022,Spanish Red Cross,Samar (Western Samar),Marabut,Ro–o,,41851,,,,,,,,,3,,,,,,,
086000000,086010000,086010011,Spanish Red Cross,Samar (Western Samar),Marabut,San Roque,,41799,,,,,,,,87,,4,,,,,,
086000000,086010000,086010011,Spanish Red Cross,Samar (Western Samar),Marabut,San Roque,,41843,,,,,,,,,2,,,,,,,
086000000,086010000,086010012,Spanish Red Cross,Samar (Western Samar),Marabut,Santo Ni–o Pob. (Dist. II),,41851,,,,,,,,,4,,,,,,,
086000000,086010000,086010024,Spanish Red Cross,Samar (Western Samar),Marabut,Veloso,,41792,,,,,,,,49,,5,,,,,,
086000000,086010000,086010024,Spanish Red Cross,Samar (Western Samar),Marabut,Veloso,,41824,,,,,,,,,,8,,,,,,
086000000,086010000,086010024,Spanish Red Cross,Samar (Western Samar),Marabut,Veloso,,41838,,,,,,,,,,4,,,,,,
086000000,086010000,086010024,Spanish Red Cross,Samar (Western Samar),Marabut,Veloso,,41845,,,,,,,,,,7,,,,,,
086000000,086010000,086010024,Spanish Red Cross,Samar (Western Samar),Marabut,Veloso,,41848,,,,,,,,,6,8,,,,,,
